Fuel_consumption,Engine_speed,Engine_coolant_temperature,Current_Gear,Transmission oil temperature,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Time(s)
332.8,664,85,1,94,0,-0.1,2,1601
320,666,85,1,94,0,-0.1,2,1602
332.8,669,85,1,94,0,-0.1,2,1603
332.8,666,85,1,94,0,-0.1,2,1604
332.8,665,86,1,94,0,-0.1,2,1605
332.8,665,86,1,94,0,-0.1,2,1606
332.8,667,86,1,94,0,-0.1,2,1607
345.6,667,86,1,94,0,-0.1,2,1608
345.6,667,86,1,94,0,-0.1,2,1609
345.6,665,86,1,94,0,-0.1,2,1610
345.6,666,87,1,94,0,-0.1,2,1611
345.6,668,87,1,94,0,-0.1,2,1612
371.2,669,87,1,94,0,-0.1,2,1613
345.6,667,87,1,94,0,-0.1,2,1614
345.6,670,87,1,94,0,-0.1,2,1615
371.2,677,87,1,94,0,0.1,1,1616
409.6,757,87,1,94,0,0.3,1,1617
665.6,1149,87,1,94,4,0.9,1,1618
486.4,1032,87,1,94,6,0.1,1,1619
742.4,1378,87,1,94,8,0.6,1,1620
563.2,1499,87,1,94,9,0.1,1,1621
806.4,1711,87,1,94,10,0.4,1,1622
1164.8,1893,87,1,94,12,0.7,1,1623
1241.6,1775,87,2,94,16,0.8,1,1624
1113.6,1898,87,2,94,18,0.5,1,1625
563.2,1391,86,3,94,19,0,1,1626
473.6,1267,86,3,94,19,-0.2,1,1627
972.8,1539,86,3,94,20,0.3,1,1628
704,1476,85,3,94,21,0.1,1,1629
1689.6,1937,85,3,94,24,0.9,1,1630
1049.6,1825,84,3,94,26,0.3,1,1631
1420.8,1947,84,3,94,28,0.6,1,1632
1088,1948,84,3,94,30,0.2,1,1633
1049.6,1729,84,4,94,32,0.2,1,1634
652.8,1581,84,4,94,32,-0.1,1,1635
230.4,1471,84,4,94,32,-0.5,1,1636
499.2,1524,84,4,94,32,-0.1,1,1637
268.8,1461,84,4,94,31,-0.5,1,1638
806.4,1587,84,4,94,32,0,1,1639
1625.6,1700,84,4,94,34,0.6,1,1640
1689.6,1821,84,4,94,38,0.6,1,1641
1280,1941,84,4,94,40,0.3,1,1642
716.8,1842,84,4,94,41,-0.1,1,1643
460.8,1444,84,5,94,42,-0.2,1,1644
627.2,1493,84,5,94,42,-0.1,1,1645
384,1437,84,5,94,42,-0.3,1,1646
652.8,1516,84,5,94,42,-0.1,1,1647
819.2,1510,84,5,94,43,0,1,1648
742.4,1511,84,5,94,44,0,1,1649
755.2,1521,84,5,94,44,-0.1,1,1650
307.2,1463,84,5,94,44,-0.4,1,1651
768,1543,84,5,94,44,0,1,1652
524.8,1518,84,5,94,44,-0.2,1,1653
588.8,1522,84,5,94,44,-0.1,1,1654
576,1506,84,5,94,44,-0.2,1,1655
268.8,1420,84,5,94,43,-0.5,1,1656
243.2,1411,84,5,94,42,-0.5,2,1657
268.8,1409,84,5,94,41,-0.5,1,1658
294.4,1379,85,5,94,40,-0.4,1,1659
268.8,1326,85,5,94,39,-0.4,1,1660
230.4,1284,85,5,94,38,-0.4,2,1661
217.6,1164,85,5,94,37,-0.7,2,1662
256,898,85,5,94,33,-1.9,2,1663
256,878,85,4,94,27,-2,2,1664
256,854,84,4,94,23,-0.7,2,1665
320,1026,84,3,94,21,-0.7,2,1666
345.6,1130,84,3,94,19,-0.7,2,1667
332.8,1036,84,3,94,16,-1.4,2,1668
409.6,917,84,3,94,10,-2.2,2,1669
435.2,834,84,1,94,5,-1.5,2,1670
384,777,84,1,94,2,-0.3,2,1671
384,760,84,1,94,0,-0.4,2,1672
320,688,84,1,94,0,-0.5,2,1673
320,668,84,1,94,0,-0.1,2,1674
332.8,669,84,1,94,0,-0.1,2,1675
332.8,668,84,1,94,0,0,1,1676
486.4,876,84,1,94,0,0.6,1,1677
832,1333,85,1,94,5,1.1,1,1678
358.4,1009,85,1,94,6,-0.6,2,1679
371.2,804,85,1,93,3,-1.2,2,1680
473.6,800,85,1,93,0,-0.5,2,1681
371.2,710,85,1,93,0,-0.4,2,1682
345.6,676,85,1,93,0,-0.1,2,1683
332.8,672,85,1,93,0,-0.1,2,1684
332.8,667,85,1,93,0,-0.1,2,1685
345.6,673,85,1,93,0,-0.1,2,1686
345.6,688,85,1,93,0,0.3,1,1687
614.4,1039,85,1,93,2,0.9,1,1688
806.4,1344,85,1,93,6,0.9,1,1689
1216,1742,86,1,93,10,1.1,1,1690
1305.6,1966,86,1,93,14,0.8,1,1691
1203.2,1751,86,2,93,16,0.6,1,1692
563.2,1603,86,2,93,17,-0.1,1,1693
1152,1527,86,3,93,19,0.4,1,1694
1676.8,1786,86,3,93,22,0.9,1,1695
704,1608,86,3,93,23,0.1,1,1696
1331.2,1862,85,3,93,25,0.6,1,1697
729.6,1755,85,3,93,26,0,1,1698
1228.8,1929,85,3,93,27,0.4,1,1699
1587.2,2094,85,3,93,30,0.6,1,1700
755.2,1820,84,3,93,31,0,1,1701
1113.6,1760,84,4,93,32,0.2,1,1702
1126.4,1784,84,4,94,33,0.2,1,1703
243.2,1517,84,4,94,33,-0.6,2,1704
0,1469,84,4,94,31,-0.9,2,1705
89.6,1215,84,4,94,26,-1.7,2,1706
332.8,983,84,4,94,20,-2.2,2,1707
435.2,1005,84,3,94,15,-1,2,1708
448,952,84,3,93,14,-0.5,2,1709
422.4,889,84,3,93,12,-0.6,2,1710
435.2,844,84,3,93,11,-0.3,2,1711
409.6,835,84,3,93,11,-0.1,2,1712
409.6,829,84,3,93,11,-0.1,2,1713
396.8,828,84,3,93,11,-0.1,2,1714
396.8,829,84,3,93,9,-0.8,2,1715
409.6,831,84,3,93,9,-0.1,2,1716
422.4,823,84,3,93,9,-0.1,2,1717
409.6,812,84,3,93,8,-0.4,2,1718
384,824,84,3,93,7,-0.5,2,1719
345.6,795,84,1,93,6,-0.3,2,1720
332.8,798,84,1,93,5,-0.2,2,1721
320,790,85,1,93,5,-0.3,1,1722
358.4,839,85,1,93,5,0,1,1723
563.2,1123,85,1,93,6,0.4,1,1724
307.2,924,85,1,93,7,-0.2,1,1725
307.2,843,85,1,93,7,-0.2,2,1726
320,804,86,1,93,6,-0.5,2,1727
332.8,777,86,1,93,5,-0.9,2,1728
396.8,769,86,1,93,3,-0.5,2,1729
422.4,766,86,1,93,0,-0.6,2,1730
358.4,705,86,1,93,0,-0.4,2,1731
332.8,666,86,1,93,0,-0.1,2,1732
332.8,665,86,1,93,0,-0.1,2,1733
332.8,666,86,1,93,0,-0.1,2,1734
332.8,666,86,1,93,0,-0.1,2,1735
345.6,666,86,1,93,0,-0.1,2,1736
332.8,669,87,1,93,0,-0.1,2,1737
320,668,87,1,93,0,-0.1,2,1738
345.6,666,87,1,93,0,-0.1,2,1739
332.8,666,87,1,93,0,-0.1,2,1740
332.8,668,87,1,93,0,-0.1,2,1741
332.8,669,87,1,93,0,-0.1,2,1742
345.6,666,87,1,93,0,-0.1,2,1743
332.8,669,87,1,93,0,-0.1,2,1744
332.8,668,87,1,93,0,-0.1,2,1745
332.8,669,87,1,93,0,0.1,2,1746
345.6,676,87,1,93,0,0.2,1,1747
358.4,724,87,1,93,1,0.2,1,1748
371.2,746,87,1,93,2,-0.1,2,1749
384,756,87,1,93,0,-0.5,2,1750
358.4,701,87,1,93,0,-0.5,2,1751
332.8,671,87,1,93,0,0.1,1,1752
345.6,715,87,1,93,0,0.3,1,1753
384,776,87,1,93,2,0.3,1,1754
857.6,1341,87,1,93,5,1.2,1,1755
1139.2,1741,87,1,93,10,1.1,1,1756
1100.8,1887,87,1,93,13,0.7,1,1757
998.4,1689,87,2,93,16,0.5,1,1758
793.6,1747,87,2,93,17,0.2,1,1759
1088,1636,87,3,93,19,0.5,1,1760
1036.8,1529,86,3,93,21,0.5,1,1761
704,1541,86,3,93,22,0.1,1,1762
1433.6,1856,86,3,93,24,0.7,1,1763
1126.4,1841,85,3,93,26,0.4,1,1764
1049.6,1899,85,3,93,28,0.3,1,1765
678.4,1857,84,3,93,28,-0.1,1,1766
563.2,1820,84,3,93,28,-0.2,1,1767
742.4,1877,84,3,93,28,0,1,1768
1152,2012,84,3,93,29,0.3,1,1769
614.4,1730,84,4,93,30,-0.2,2,1770
640,1421,84,4,93,29,-0.7,2,1771
486.4,1257,84,4,93,25,-1.4,2,1772
294.4,957,84,4,93,20,-1.9,2,1773
345.6,985,84,3,93,16,-1,2,1774
358.4,925,84,3,93,13,-0.8,2,1775
384,880,84,3,93,12,-0.1,1,1776
524.8,1028,84,3,93,12,0.1,2,1777
396.8,904,84,3,93,11,-1,2,1778
396.8,843,84,3,93,9,-0.3,2,1779
524.8,971,84,3,93,9,0.1,1,1780
1638.4,1794,84,3,93,12,1.2,1,1781
2214.4,2049,84,3,93,17,1.5,1,1782
1996.8,1864,84,3,93,22,1.2,1,1783
2163.2,1872,84,3,93,26,1.1,1,1784
2201.6,2021,84,3,93,31,1.1,1,1785
1868.8,2114,85,3,93,34,0.7,1,1786
934.4,1742,85,4,93,35,0,1,1787
1702.4,1863,85,4,93,37,0.5,1,1788
2086.4,1934,85,4,93,40,0.8,1,1789
1715.2,2020,85,4,93,42,0.5,1,1790
921.6,1902,85,4,93,42,-0.1,1,1791
1510.4,1687,85,5,93,44,0.3,1,1792
320,1385,85,5,93,44,-0.4,2,1793
102.4,1363,85,5,93,43,-0.5,1,1794
1113.6,1527,85,5,93,43,0.1,1,1795
857.6,1496,85,5,93,43,0,1,1796
1075.2,1522,85,5,93,44,0.1,1,1797
396.8,1466,85,5,93,44,-0.4,1,1798
576,1507,85,5,93,43,-0.2,1,1799
1574.4,1585,85,5,93,44,0.4,1,1800
1702.4,1583,85,5,93,46,0.4,1,1801
768,1590,85,5,93,46,-0.2,1,1802
358.4,1543,85,5,93,45,-0.4,1,1803
1779.2,1705,85,5,93,46,0.4,1,1804
1856,1672,85,5,93,48,0.4,1,1805
1177.6,1691,85,5,93,49,0,1,1806
1344,1788,85,5,93,49,0.1,1,1807
1062.4,1743,85,5,93,50,0,1,1808
320,1577,85,5,93,49,-0.4,1,1809
51.2,1592,85,5,93,47,-0.6,2,1810
0,1496,85,5,93,44,-1.1,2,1811
0,1367,85,5,93,40,-1.5,2,1812
0,1431,85,4,93,34,-2,2,1813
12.8,1334,85,4,93,28,-1.6,2,1814
345.6,925,85,4,93,23,-1.8,2,1815
409.6,971,84,3,93,16,-2,2,1816
499.2,913,84,3,93,12,-1.2,2,1817
512,857,84,3,93,8,-1.2,2,1818
448,817,84,1,93,4,-1.2,2,1819
435.2,784,84,1,93,0,-0.6,2,1820
358.4,704,84,1,93,0,-0.1,2,1821
320,671,84,1,93,0,0,2,1822
332.8,669,84,1,93,0,0,2,1823
332.8,669,84,1,93,0,0,2,1824
332.8,666,84,1,93,0,0,2,1825
332.8,669,84,1,93,0,0,2,1826
332.8,668,84,1,93,0,0,2,1827
320,670,84,1,93,0,0,2,1828
320,669,84,1,93,0,0.1,2,1829
332.8,668,84,1,93,0,-0.2,2,1830
320,667,85,1,93,0,0,2,1831
320,663,85,1,92,0,0,2,1832
332.8,671,85,1,92,0,0,2,1833
332.8,666,85,1,92,0,0,2,1834
320,669,86,1,92,0,0,2,1835
332.8,671,86,1,92,0,0,2,1836
332.8,668,86,1,92,0,0,2,1837
332.8,668,86,1,92,0,0,2,1838
332.8,666,86,1,92,0,0,2,1839
332.8,667,87,1,92,0,0,2,1840
332.8,668,87,1,92,0,0.1,2,1841
345.6,695,87,1,92,0,0.3,1,1842
422.4,825,87,1,92,2,0.4,1,1843
371.2,767,87,1,92,3,0,2,1844
384,754,87,1,92,2,-0.2,2,1845
384,757,87,1,92,0,-0.1,2,1846
371.2,724,87,1,92,0,0.1,1,1847
691.2,1159,87,1,92,3,1.1,1,1848
1139.2,1577,87,1,92,7,1.5,1,1849
1920,2274,87,1,92,13,1.8,1,1850
1984,2249,87,2,92,18,1.3,1,1851
1651.2,2249,87,2,92,22,1,1,1852
1228.8,1983,87,3,92,24,0.5,1,1853
857.6,1723,87,3,93,25,0.2,1,1854
1894.4,2100,87,3,93,27,1,1,1855
1344,2027,86,3,93,29,0.5,1,1856
1395.2,1816,86,4,93,31,0.4,1,1857
1382.4,1769,85,4,93,32,0.5,1,1858
819.2,1633,84,4,93,33,0.1,1,1859
832,1647,84,4,93,33,0,1,1860
1740.8,1734,84,4,93,35,0.6,1,1861
640,1746,84,4,93,35,-0.1,1,1862
1267.2,1884,84,4,93,36,0.4,1,1863
358.4,1630,84,4,93,36,-0.4,1,1864
729.6,1707,84,4,93,35,0,1,1865
563.2,1646,84,4,93,35,-0.2,1,1866
793.6,1673,84,4,93,34,0,1,1867
384,1567,84,4,93,33,-0.3,1,1868
115.2,1489,84,4,93,32,-0.5,1,1869
460.8,1480,84,4,93,31,-0.2,1,1870
524.8,1459,84,4,93,30,-0.1,1,1871
1164.8,1718,84,4,93,30,0.3,1,1872
384,1368,84,4,93,30,-0.2,2,1873
320,1225,84,4,93,29,-0.6,2,1874
307.2,1049,84,4,93,27,-0.7,2,1875
294.4,980,84,4,93,25,-0.3,1,1876
473.6,1257,84,4,93,24,-0.1,1,1877
563.2,1307,84,4,93,24,0,1,1878
691.2,1365,84,4,92,24,0.1,1,1879
1152,1646,84,4,92,25,0.5,1,1880
384,1253,85,4,92,25,-0.1,1,1881
281.6,1043,85,4,92,25,-0.3,1,1882
473.6,1232,85,4,92,23,-0.3,1,1883
1830.4,1963,85,3,92,23,0.8,1,1884
2291.2,1990,85,3,92,26,1.3,1,1885
2521.6,2133,85,3,92,28,1.3,1,1886
3148.8,2430,85,3,92,31,1.5,1,1887
3251.2,2511,85,3,92,34,1.4,1,1888
1843.2,2350,85,3,92,35,0.6,1,1889
857.6,1785,85,4,93,34,0.1,1,1890
1689.6,1999,85,4,93,34,0.6,1,1891
332.8,1322,85,4,93,32,-0.2,1,1892
294.4,1145,84,4,93,30,-0.3,1,1893
281.6,1039,84,4,93,28,-0.3,1,1894
281.6,944,84,4,93,26,-0.6,2,1895
307.2,890,84,4,93,22,-1.7,2,1896
358.4,976,84,3,93,18,-0.8,2,1897
358.4,1026,84,3,93,17,-0.6,1,1898
358.4,986,84,3,93,16,-0.3,2,1899
345.6,949,84,3,93,14,-0.7,2,1900
371.2,902,84,3,93,13,-0.6,2,1901
384,862,84,3,93,12,-0.4,2,1902
371.2,841,84,3,93,12,-0.2,2,1903
371.2,836,84,3,93,12,-0.3,2,1904
371.2,834,85,3,93,11,-0.4,2,1905
396.8,833,85,3,93,10,-1,2,1906
409.6,832,85,3,93,7,-1.4,2,1907
371.2,803,85,1,93,3,-1.5,2,1908
396.8,771,85,1,92,0,-0.8,2,1909
320,688,85,1,92,0,-0.3,2,1910
307.2,665,85,1,92,0,-0.3,2,1911
320,666,86,1,92,0,-0.3,2,1912
320,668,86,1,92,0,0,2,1913
320,663,86,1,92,0,-0.3,2,1914
320,667,86,1,92,0,-0.4,2,1915
332.8,667,86,1,92,0,-0.3,2,1916
320,667,86,1,92,0,-0.3,2,1917
332.8,664,87,1,92,0,-0.4,2,1918
320,669,87,1,92,0,-0.3,2,1919
332.8,664,87,1,92,0,-0.1,1,1920
358.4,710,87,1,92,0,0.3,1,1921
576,1045,87,1,92,4,0.7,1,1922
780.8,1385,87,1,92,7,0.7,1,1923
806.4,1705,87,1,92,10,0.4,1,1924
409.6,1202,87,2,92,11,-0.1,1,1925
320,999,87,2,92,11,-0.3,1,1926
524.8,1219,87,2,92,12,0,1,1927
678.4,1391,87,2,92,13,0.2,1,1928
665.6,1470,87,2,92,14,0.1,1,1929
1280,1912,87,2,92,17,0.9,1,1930
1100.8,1824,86,3,92,20,0.4,1,1931
908.8,1644,86,3,93,23,0.3,1,1932
1164.8,1790,86,3,93,24,0.4,1,1933
1075.2,1847,85,3,93,26,0.3,1,1934
793.6,1820,85,3,93,27,0.1,1,1935
1024,1940,84,3,93,28,0.3,1,1936
1100.8,1969,84,3,93,30,0.2,1,1937
691.2,1561,84,4,93,30,0,1,1938
409.6,1386,84,4,93,30,-0.3,1,1939
614.4,1489,84,4,93,30,-0.1,1,1940
844.8,1639,84,4,93,31,0.1,1,1941
640,1579,84,4,93,30,0,1,1942
1676.8,1895,84,4,93,31,0.7,1,1943
1446.4,1735,84,4,93,32,0.6,1,1944
1779.2,1618,84,4,93,32,0.9,1,1945
1369.6,1507,84,4,93,31,0.6,1,1946
1408,1457,84,4,93,30,0.7,1,1947
1574.4,1404,84,4,93,29,0.8,1,1948
1382.4,1370,84,4,93,28,0.7,1,1949
435.2,1249,84,4,93,26,-0.1,1,1950
780.8,1389,84,4,93,23,0.1,1,1951
1792,1870,84,3,93,22,1.1,1,1952
2009.6,1721,84,3,93,22,1.3,1,1953
1395.2,1583,85,3,93,22,0.8,1,1954
819.2,1498,85,3,93,20,0.3,1,1955
2291.2,2110,85,2,93,20,1.3,1,1956
1152,2018,85,2,93,20,0.6,1,1957
1280,1597,86,3,93,18,0.6,1,1958
1395.2,1663,86,3,93,18,0.9,1,1959
512,1173,86,3,93,16,0.1,1,1960
1433.6,1622,86,3,93,15,0.8,1,1961
1062.4,1662,86,2,93,15,0.7,1,1962
1177.6,1675,86,2,93,15,0.8,1,1963
1395.2,1834,86,2,93,16,1.2,1,1964
512,1464,85,2,93,14,0,1,1965
1216,1673,85,2,93,13,0.7,1,1966
1574.4,1888,85,2,93,14,1.1,1,1967
1190.4,1795,85,2,93,15,0.8,1,1968
1420.8,1869,85,2,93,16,1.1,1,1969
806.4,1695,85,2,93,16,0.2,1,1970
2188.8,2122,85,2,93,18,1.7,1,1971
486.4,1696,85,2,93,18,-0.2,1,1972
409.6,1493,85,2,93,16,-0.2,1,1973
537.6,1403,85,2,93,14,0.1,1,1974
1152,1668,85,2,93,14,1,1,1975
1036.8,1700,85,2,93,16,0.6,1,1976
435.2,1431,85,2,93,15,-0.2,1,1977
1164.8,1636,85,2,93,14,0.8,1,1978
2086.4,2022,85,2,93,15,1.9,1,1979
1510.4,1852,85,2,93,17,1.3,1,1980
1523.2,1743,85,2,93,17,0.9,1,1981
1382.4,1319,85,3,93,17,1,1,1982
678.4,1230,85,3,93,16,0.2,1,1983
832,1389,85,3,93,15,0.5,1,1984
512,1126,85,3,93,14,0.1,2,1985
460.8,947,85,3,93,11,-0.3,1,1986
576,1059,85,3,93,9,0.2,1,1987
908.8,1436,85,3,93,9,0.7,1,1988
1497.6,1751,85,3,93,12,1,1,1989
1024,1465,85,3,93,14,0.5,1,1990
1740.8,1878,85,3,93,16,1.3,1,1991
1075.2,1596,85,3,93,19,0.6,1,1992
1100.8,1646,85,3,93,21,0.5,1,1993
537.6,1444,85,3,93,21,-0.3,2,1994
486.4,1279,85,3,93,19,-1.2,2,1995
499.2,1111,85,3,93,16,-0.9,2,1996
473.6,1010,85,3,93,15,-0.8,2,1997
448,960,86,3,93,14,-0.6,1,1998
396.8,997,86,3,93,16,-0.4,2,1999
371.2,1056,86,3,93,17,-1.3,2,2000
358.4,1043,86,3,93,18,-1,2,2001
345.6,1054,86,3,93,18,-0.9,1,2002
345.6,1102,86,3,93,20,-0.5,1,2003
486.4,1395,86,3,93,22,-0.2,1,2004
819.2,1634,86,3,93,24,0.1,1,2005
486.4,1551,86,3,93,24,-1,2,2006
358.4,1301,86,3,93,21,-1.6,2,2007
345.6,1156,86,3,93,19,-1.2,2,2008
345.6,1062,86,3,93,17,-1.4,2,2009
384,969,86,3,93,14,-1.4,2,2010
384,901,85,3,93,13,-1.2,2,2011
384,845,85,3,93,11,-1.4,2,2012
371.2,835,85,3,93,11,-1.3,1,2013
396.8,919,85,3,93,12,-0.4,1,2014
1305.6,1706,85,3,93,17,0.8,1,2015
704,1485,85,3,93,20,0.2,1,2016
448,1416,85,3,93,22,-0.3,1,2017
396.8,1399,85,3,93,23,-0.3,2,2018
384,1354,85,3,93,22,-0.3,2,2019
358.4,1301,85,3,93,22,-0.3,1,2020
332.8,1256,85,3,93,22,-0.5,2,2021
332.8,1183,85,3,93,20,-1.9,2,2022
345.6,1121,85,3,93,19,-0.9,2,2023
332.8,1109,85,3,93,20,-0.4,1,2024
320,1152,84,3,93,22,-0.4,2,2025
332.8,1221,84,3,93,22,-1.1,2,2026
320,1166,84,3,93,20,-1.9,2,2027
332.8,1085,84,3,93,18,-1.1,2,2028
320,1069,84,3,93,19,-0.8,2,2029
320,1082,84,3,93,19,-0.8,2,2030
320,1085,84,3,93,19,-1.2,2,2031
320,1054,84,3,93,18,-1.1,2,2032
320,1060,84,3,93,19,-0.7,2,2033
320,1079,84,3,93,19,-1.1,2,2034
320,1067,84,3,93,18,-1.2,2,2035
320,1048,84,3,93,18,-0.8,2,2036
320,1062,84,3,93,19,-0.6,2,2037
320,1050,84,3,93,17,-1.8,2,2038
345.6,981,84,3,93,15,-1.5,2,2039
345.6,949,84,3,93,15,-0.5,2,2040
307.2,977,84,3,93,17,-0.5,2,2041
320,1020,84,3,93,18,-0.5,2,2042
332.8,1089,84,3,93,19,-0.7,2,2043
320,1101,84,3,93,19,-0.8,2,2044
320,1071,84,3,93,18,-1.5,2,2045
320,1021,84,3,93,17,-1,2,2046
320,1019,84,3,93,18,-0.4,1,2047
358.4,1136,84,3,93,19,-0.4,1,2048
512,1364,84,3,93,21,-0.1,1,2049
550.4,1455,84,3,93,22,0,1,2050
486.4,1440,85,3,93,23,-0.2,1,2051
320,1285,84,3,93,23,-0.4,1,2052
358.4,1356,84,3,93,22,-0.3,1,2053
320,1339,84,3,93,22,-0.3,1,2054
307.2,1223,84,3,93,22,-0.4,2,2055
320,1193,84,3,93,21,-0.6,2,2056
345.6,1166,84,3,93,20,-0.7,2,2057
345.6,1135,84,3,93,20,-0.4,2,2058
332.8,1122,84,3,93,20,-0.4,2,2059
332.8,1130,84,3,93,20,-0.4,1,2060
332.8,1150,84,3,93,21,-0.4,1,2061
332.8,1207,84,3,93,22,-0.4,2,2062
345.6,1266,84,3,93,24,-0.5,2,2063
332.8,1308,84,3,93,24,-0.6,2,2064
332.8,1305,84,3,93,23,-1.5,2,2065
320,1201,84,3,93,20,-1.7,2,2066
332.8,1083,84,3,93,17,-1.9,2,2067
384,939,84,3,93,13,-2,2,2068
384,837,84,3,93,11,-0.8,2,2069
345.6,827,84,3,93,11,-0.6,2,2070
320,843,84,3,93,12,-0.4,1,2071
550.4,1109,84,3,93,13,-0.1,1,2072
742.4,1307,84,3,93,14,0.3,1,2073
345.6,1009,84,3,93,15,-0.4,2,2074
345.6,916,84,3,93,13,-1,2,2075
409.6,860,84,3,93,11,-0.5,1,2076
537.6,1092,84,3,93,11,0.2,1,2077
704,1224,84,3,93,12,0.3,1,2078
512,1113,84,3,93,13,0.2,1,2079
358.4,925,84,3,93,13,-0.2,2,2080
384,870,84,3,93,12,-0.7,2,2081
409.6,856,84,3,93,11,-0.3,1,2082
588.8,1106,84,3,93,12,0,1,2083
742.4,1322,84,3,93,13,0.3,1,2084
780.8,1358,84,3,93,14,0.4,1,2085
755.2,1368,84,3,93,16,0.3,1,2086
422.4,1134,84,3,93,17,-0.1,1,2087
870.4,1424,84,3,93,17,0.3,1,2088
857.6,1532,84,3,93,20,0.4,1,2089
499.2,1376,84,3,93,21,0,1,2090
473.6,1365,84,3,93,21,-0.1,1,2091
371.2,1276,85,3,93,20,-0.5,2,2092
345.6,1156,85,3,93,18,-1.2,2,2093
396.8,992,85,3,93,14,-1.2,2,2094
409.6,883,85,3,93,11,-1.3,2,2095
422.4,842,85,3,93,6,-1.5,2,2096
371.2,851,85,1,93,5,-0.1,1,2097
768,1357,85,1,93,7,0.8,1,2098
870.4,1728,85,1,93,10,0.6,1,2099
691.2,1741,85,1,93,11,0.1,2,2100
486.4,1053,85,2,93,9,-1.5,2,2101
422.4,898,85,1,93,6,-0.5,1,2102
371.2,893,85,1,93,5,-0.1,1,2103
358.4,867,85,1,93,5,-0.1,1,2104
358.4,851,85,1,93,5,0,1,2105
371.2,841,85,1,93,5,0,1,2106
371.2,832,85,1,93,5,-0.1,2,2107
384,785,85,1,93,3,-0.7,2,2108
409.6,763,85,1,92,0,-0.4,2,2109
332.8,679,85,0,92,0,-0.2,2,2110
307.2,672,85,0,92,0,0,2,2111
256,661,85,0,92,0,0,2,2112
256,659,85,0,92,0,0,2,2113
268.8,662,85,0,92,0,0,2,2114
268.8,662,85,0,92,0,0,2,2115
268.8,663,85,0,92,0,0,2,2116
268.8,817,93,0,92,0,0.1,2,1
230.4,724,93,0,92,0,0,2,2
230.4,699,93,0,91,0,0.1,2,3
243.2,725,93,0,91,0,0.1,2,4
230.4,676,93,0,91,0,0.1,2,5
243.2,625,93,0,91,0,0,2,6
307.2,626,93,0,91,0,0.1,2,7
332.8,660,92,0,91,0,0.1,2,8
345.6,672,92,0,91,0,0.1,2,9
332.8,672,91,0,91,0,0.1,2,10
320,657,91,0,91,0,0.1,2,11
320,654,91,0,91,0,0.1,2,12
320,654,91,0,91,0,0,2,13
332.8,660,90,0,91,0,0,2,14
332.8,667,90,0,91,0,0,2,15
345.6,670,90,0,91,0,0,2,16
332.8,670,90,0,91,0,0.1,2,17
332.8,669,90,0,91,0,0.1,2,18
332.8,668,90,0,91,0,0.1,2,19
332.8,666,90,0,91,0,0.1,2,20
332.8,666,90,0,91,0,0,2,21
358.4,669,90,1,91,0,0.1,2,22
384,671,90,1,91,0,0.1,2,23
396.8,673,90,1,91,0,0.1,2,24
371.2,667,90,1,91,0,0.2,1,25
499.2,786,90,1,91,0,0.4,1,26
742.4,1192,90,1,91,4,0.8,1,27
691.2,1182,90,1,91,7,0.2,1,28
384,953,90,1,91,7,-0.5,1,29
601.6,1047,90,1,91,6,0.2,1,30
678.4,1300,90,1,91,8,0.3,2,31
358.4,968,90,1,91,8,-0.2,1,32
486.4,1008,90,1,91,8,-0.2,1,33
780.8,1420,90,1,91,9,0.1,1,34
832,1614,89,1,91,11,0,1,35
1088,1865,88,1,91,12,0.6,1,36
1075.2,1704,87,2,91,14,0.7,1,37
1049.6,1677,87,2,91,16,0.6,1,38
947.2,1737,87,2,91,17,0.3,1,39
460.8,1392,86,2,91,17,-0.2,1,40
473.6,1138,86,3,91,17,-0.2,1,41
448,1099,85,3,91,17,-0.2,2,42
422.4,1048,85,3,91,16,-0.3,2,43
396.8,989,84,3,91,15,-0.3,2,44
409.6,954,84,3,91,14,-0.3,1,45
396.8,929,84,3,91,14,-0.2,2,46
384,900,84,3,91,13,-0.2,1,47
396.8,888,84,3,91,13,-0.2,2,48
396.8,870,84,3,91,13,-0.4,2,49
422.4,887,84,3,91,13,-0.4,1,50
409.6,882,84,3,91,13,-0.3,1,51
422.4,885,84,3,91,13,-0.2,1,52
435.2,878,84,3,91,12,-0.1,1,53
396.8,861,84,3,91,12,-0.1,2,54
396.8,844,84,3,91,12,-0.1,2,55
409.6,838,84,3,91,12,-0.2,2,56
409.6,834,85,3,91,11,-0.2,2,57
422.4,830,85,3,91,10,-0.8,2,58
460.8,832,85,3,91,8,-0.9,2,59
499.2,952,85,1,91,6,-0.1,1,60
1305.6,1747,86,1,91,9,1.4,1,61
1011.2,1912,86,1,91,13,0.5,1,62
499.2,1318,86,2,91,14,-0.2,1,63
409.6,1215,86,2,91,14,-0.3,1,64
652.8,1434,86,2,91,14,0,1,65
460.8,1314,86,2,91,14,-0.4,1,66
614.4,1377,86,2,91,14,-0.4,1,67
1344,1865,86,2,91,16,0.6,1,68
1420.8,1995,86,2,91,19,0.6,1,69
1625.6,1994,86,2,91,22,0.7,1,70
1753.6,1724,85,3,91,25,0.9,1,71
2201.6,1863,85,3,91,29,1.2,1,72
2521.6,2129,85,3,91,33,1.2,1,73
3020.8,2394,84,3,91,38,1.2,1,74
3584,2719,84,3,91,42,1.1,1,75
